id,type,recipe,title,most_similar,ratings,stars,image,ingredients,directions
38,certain,l-recipe/62054246/easy-applesauce/,Easy Applesauce,"[47706, 8199, 35645, 44367, 30437, 72622, 26292, 27716, 35412, 47023]",0,4.05555534362793,https://images.media-allrecipes.com/images/79590.png,"['12 medium sized apples', '1/3 cup light brown sugar', '1 1/2 tsp cinnamon', '1 1/2 tsp lemon juice', '1 cup apple cider', 'salt']","['Peel and cut apples into chunks.', 'Mix in brown sugar, cinnamon, lemon juice, a dash of salt and the apple cider. Bring to a boil and then reduce to simmer for approximately 20 minutes. Uses a potato masher while cooking to help breakdown the softened apples. Serve warm or cool.']"
39,uncertain,239034/caramel-apple-cider-with-salty-sweet-rim/,Caramel Apple Cider with Salty-Sweet Rim,"[54162, 78282, 9517, 10336, 17514, 21283, 15751, 48839, 74339, 75309]",7,4.57142877578735,https://images.media-allrecipes.com/userphotos/560x315/1646222.jpg,"['1 cup vegetable broth', '2 tablespoons soy sauce', '2 tablespoons lemon juice', '2 teaspoons dried oregano', '2 teaspoons ground thyme', '1 1/2 teaspoons minced garlic', '1 (8 ounce) package tempeh', '4 (6 inch) whole-wheat pitas', '1 dash pink Himalayan salt', '1 dash ground black pepper', 'Tzatziki:', '2 small cucumbers, peeled and grated', '1 (12.3 ounce) package silken tofu', '1 tablespoon (packed) fresh dill', '1 teaspoon minced fresh garlic', 'salt and ground black pepper to taste', '2 tomatoes, sliced', '1/2 red onion, thinly sliced']","['Combine vegetable broth, soy sauce, lemon juice, oregano, thyme, 1 1/2 teaspoons garlic, Himalayan salt, and dash of pepper in a large bowl.', 'Bring a saucepan of water to a boil. Cut tempeh in half and add to the boiling water. Boil for 10 minutes to remove any bitter taste. Transfer tempeh to a cutting board and allow to cool slightly.', 'Cut tempeh into 1/4-inch slices and place them in the vegetable broth marinade. Cover with plastic wrap and marinate in the refrigerator 8 hours to overnight, stirring occasionally to be sure tempeh is covered with marinade.', 'Preheat oven to 400 degrees F (200 degrees C). Line a baking sheet with parchment paper.', 'Transfer marinated tempeh slices to the prepared baking sheet.', 'Bake in the preheated oven, turning halfway through, until golden brown and beginning to crisp at the edges, 30 to 35 minutes.', 'Place pitas in the hot oven until warmed through, 3 to 5 minutes.', 'Squeeze excess water from cucumbers using a paper towel. Place tofu, cucumbers, dill, 1 teaspoon garlic, salt, and pepper in a food processor. Blend until tzatziki is well mixed. Adjust seasonings if desired.', 'Assemble a gyro by placing 1/4 of tempeh slices, tomatoes, and red onions on top of a pita. Cover with tzatziki. Repeat with remaining tempeh, tomatoes, onion, and pita.']"
40,uncertain,l-recipe/62501262/rhondas-apple-cider-sangria/,Rhonda's Apple Cider Sangria,"[29274, 1569, 11766, 69896, 17238, 63597, 80033, 20066, 5030, 35898]",0,0,https://images.media-allrecipes.com/images/79590.png,"['2 teaspoons olive oil', '12 ounces spicy Italian sausage, casings removed', '1 pound boneless, skinless chicken thighs, cut into bite-size pieces', '1 teaspoon salt, or to taste', '3 cups chicken broth, plus more as needed', '½ cup tomato sauce', '1\u2009½ cups uncooked orzo (rice-shaped pasta)', '1 teaspoon kosher salt, or to taste', '½ cup finely grated Parmigiano-Reggiano', '¼ cup chopped Italian parsley', '2 tablespoons sliced fresh chives', '4 tablespoons ricotta cheese for garnish']","['Place a pot over medium-high heat; add oil. Brown crumbled sausage, breaking up pieces as they cook. Cook and stir until sausage is nicely browned, about 5 minutes. Add chicken pieces. Cook and stir until chicken begins to turn opaque, about 1 minute. Add salt.', 'Stir in chicken broth and tomato sauce. Raise heat to high and bring mixture to a simmer. Stir in orzo and a pinch of salt. Reduce heat to medium until pasta is almost tender and most of the liquid is absorbed, 10 to 12 minutes, stirring occasionally to prevent it from sticking to the bottom of the pot. Remove from heat. Add grated cheese, parsley, and chives. Serve topped with a dollop of ricotta cheese.']"
41,uncertain,261475/hot-cinnamon-apple-brandy-cider/,Hot Cinnamon Apple Brandy Cider,"[57080, 44840, 59502, 15470, 73586, 25064, 49919, 53573, 30483, 47673]",0,5,https://images.media-allrecipes.com/userphotos/560x315/4129724.jpg,"['Good-Quality Vodka', 'Extra Dry Vermouth', 'Olive Brine', 'Large Pitted Olives', 'Blue Cheese Crumbles']","[""Fill a shaker with 3-4 ice cubes (not too much to avoid watering down your drink). Add 2 parts good quality vodka, 2 parts olive brine, 1/2 part Extra Dry Vermouth. Shake 3-4 times (again, don't over do it to avoid watering down the drink) and pour into martini glass. Add 2-4 homemade blue-cheese stuffed olives to really top it off!""]"
42,uncertain,74689/red-apple-martini/,Red Apple Martini,"[75135, 15, 19877, 74338, 18363, 41817, 41463, 55448, 72827, 78132]",39,4.43589735031128,https://images.media-allrecipes.com/userphotos/560x315/5774070.jpg,"['Short Crust pastry:', '1 3/4 cups all-purpose flour', '9 tablespoons unsalted butter', '1 teaspoon cold water, or more as needed', '1 pinch salt', 'Filling:', '7 tablespoons unsalted butter, cubed', '1/2 cup white sugar', '3/4 cup self-rising flour', '2 eggs', '6 tablespoons ground almonds', '2 tablespoons milk', '1/4 teaspoon almond extract', '3 tablespoons raspberry jam', '2 tablespoons sliced almonds']","[""Combine all-purpose flour and 9 tablespoons butter in the bowl of a food processor; pulse until they resemble bread crumbs. Add water and salt. Mix, adding 1 teaspoon water at a time as needed, until a dough forms that's not too wet and sticky. Shape into a ball, wrap in plastic wrap, and refrigerate for 30 minutes."", 'Preheat oven to 400 degrees F (200 degrees C). Grease a 7-inch loose-bottomed tart pan.', 'Combine 7 tablespoons butter and sugar in a large bowl; beat with an electric mixer until smooth and creamy. Add self-rising flour, eggs, ground almonds, milk, and almond extract and mix well.', 'Roll dough into a thin round on a lightly floured work surface. Press around the rim of the tart pan and trim off excess dough. Cover dough with raspberry jam. Spoon in almond filling and smooth out top with the back of a spoon. Sprinkle sliced almonds over the top.', 'Bake in the preheated oven until top of the tart is a nice golden brown, 25 to 30 minutes. Remove from oven and place on a cooling rack to cool, about 1 hour. Remove pan when tart is cool and place on a serving plate.']"
43,uncertain,l-recipe/62582243/sparkling-apple-cider-drink/,Sparkling Apple Cider Drink,"[78295, 10967, 12826, 13538, 48005, 48336, 53181, 56093, 61421, 34968]",0,0,https://images.media-allrecipes.com/images/79590.png,"['3/4 pound salt pork, diced', '1 onion, coarsely chopped', '5 pounds potatoes, peeled and cubed', '3 onions, coarsely chopped', '6 eggs', '1 cup all-purpose flour', '2 tablespoons olive oil', 'ground black pepper to taste']","['Preheat oven to 450 degrees F (230 degrees C). Oil a 12x15 inch pan with olive oil.', 'Place salt pork in a large, deep skillet over medium heat. Cook until evenly brown, stirring occasionally. Stir in 1 chopped onion, and continue cooking until onion is tender and lightly browned; set aside.', 'Meanwhile, in a large bowl, combine potatoes and remaining chopped onions. Fill the bowl of a food processor with the mixture, and 1 egg. Process until smooth, then transfer to a large bowl. Repeat until all has been processed. Season with pepper. Stir in the salt pork mixture. Blend in flour gradually to absorb some moisture, but err on the side of less flour.', 'Bake in the preheated oven for 25 minutes. Reduce heat to 350 degrees F (175 degrees C), and continue baking for 1 hour, or until top is evenly browned.']"


44,main,33982/tanning-bed-drink/,Tanning Bed Drink,"[56912, 64211, 78754, 2553, 3203, 23610, 46377, 37568, 56192, 45449]",66,4.84848499298096,https://images.media-allrecipes.com/userphotos/250x250/679175.jpg,"['1 (1.5 fluid ounce) jigger coconut flavored rum', '1 (1.5 fluid ounce) jigger pineapple juice', '1 maraschino cherry']","['In a rocks glass, pour coconut rum over ice. Pour pineapple juice to top. Garnish with maraschino cherry.']"
45,certain,213491/pink-crush/,Pink Crush,"[2553, 46377, 2642, 55221, 81038, 24531, 28963, 36050, 41123, 72104]",0,4.75,https://images.media-allrecipes.com/userphotos/250x250/351409.jpg,"['10 fluid ounces coconut flavored rum', '6 fluid ounces pineapple juice', '16 fluid ounces strawberry-flavored soda (such as Crush® Strawberry)']","['Pour the rum and pineapple juice into a cocktail mixing cup, and stir to combine. Gently pour the strawberry soda into the mixture, pouring down the side of the mixing cup to prevent the soda from going flat. Slowly tilt the mixing cup back and forth a few times to mix; pour into cocktail glasses.']"
46,certain,39351/pina-colada-iv/,Pina Colada IV,"[50176, 40677, 45974, 4567, 8946, 10347, 22416, 29685, 72515, 54330]",21,4.0476188659668,https://images.media-allrecipes.com/userphotos/250x250/14240.jpg,"['1 3/4 cups all-purpose flour', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '2/3 cup milk', '3 teaspoons vanilla extract', '3/4 cup butter, softened', '1/2 cup white sugar', ""1/4 cup confectioners' sugar"", '1/4 cup brown sugar', '2 egg whites', '1 egg yolk']","['Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 9x13 inch pan. Sift together the flour, baking powder and baking soda; set aside. In a measuring cup combine the milk and vanilla; set aside.', ""In a large bowl, cream together the butter and white, confectioners' and brown sugars until light and fluffy. Beat in the egg whites, then the yolk. Beat in the flour mixture alternately with the milk, mixing just until incorporated."", 'Spread batter evenly into prepared pan. Bake for 50 to 60 minutes in the preheated oven, until a toothpick inserted in the center of the cake comes out clean. Cool in the pan for 10 minutes before inverting onto a wire rack to cool completely.']"
47,certain,32599/malibu-bay-breeze/,Malibu Bay Breeze,"[44407, 54064, 19916, 36009, 38079, 44772, 69846, 45093, 13912, 27835]",57,4.73684215545654,https://images.media-allrecipes.com/userphotos/560x315/4529847.jpg,"['6 tablespoons butter', '2 tablespoons white sugar', '1/4 teaspoon ground nutmeg', '2 fresh pineapples - peeled, cored, and cut into 6 spears', '1/2 cup butter', '1 cup packed brown sugar', '1/2 cup heavy whipping cream', '1 teaspoon vanilla extract', '1 pinch salt', '3 cups vanilla ice cream']","['Preheat grill for medium heat and lightly oil the grate.', 'Heat 6 tablespoons butter, white sugar, and nutmeg in a saucepan over medium heat, stirring until sugar is dissolved, about 5 minutes. Brush pineapple spears with butter mixture.', 'Arrange pineapple on preheated grill and cover; grill until lightly browned, turning occasionally, 7 to 10 minutes. Transfer pineapple to a platter.', 'Melt remaining 1/2 cup butter in another saucepan over medium heat. Stir in brown sugar and heavy cream. Bring to a boil, stirring constantly. Remove from heat and add vanilla extract and salt. Serve pineapple topped with cream sauce and ice cream.']"
48,certain,20616/diva-colada/,Diva Colada,"[16716, 1945, 43398, 68680, 27077, 30624, 33928, 36792, 38114, 44397]",0,4.66666650772095,https://images.media-allrecipes.com/images/79591.png,"['1 lb pork shoulder', '1 jar Herdez Tomatillo Verde Mexican Cooking Sauce, divided', '2 Tbsp chili powder', '1 Tbsp garlic powder', '1 Tbsp onion powder', '1 Tbsp hot sauce, such as Valentina', '2 egg yolks', '1 can green chilis', '3 Tbsp cold butter', '1/4 tsp salt', '1/4 tsp black pepper', '4 whole eggs', '2 Tbsp white vinegar', '4 english muffins', '4 oz shredded Mexican-style cheese', '1/2 C diced tomato (optional)']","['Place pork shoulder in crock pot.  Add 1/3 jar cooking sauce, chili powder, garlic powder, onion powder, and hot sauce.  Add enough water to cover meat.  Cook on high until cooked through, approximately 3 hours.', 'Remove pork from crock pot.  Shred pork and return to cooking liquid in crock pot.  Heat on low for another 2 hours.  Drain before serving.', 'Just prior to serving, cook egg yolks in saucepan over medium heat.  Whisk briskly for 1 minute as yolks thicken.  Add remaining 2/3 jar of cooking sauce, chiles, butter, salt, and pepper.  Whisk until heated through and combined. Continue to whisk occasionally over low heat.', 'Toast english muffins and keep warm until ready to serve.', 'In a small saucepan, heat several inches of water to simmering.  Add vinegar.  Break eggs individually into ramekins and gently drop into water, cooking only one at a time.  Cook for 3-5 minutes until done.  Remove from water with slotted spoon and drain on paper towel.', 'To serve, top each muffin half with a sprinkling of cheese and a drizzle of sauce.  Top with shredded pork, another sprinkling of cheese, poached egg, and more sauce.  Top with diced tomato if desired.']"
49,certain,222550/blue-hawaiian-cocktail/,Blue Hawaiian Cocktail,"[46926, 51044, 4496, 8274, 26250, 33356, 36655, 45371, 63724, 69591]",46,4.54347848892212,https://images.media-allrecipes.com/userphotos/560x315/2267923.jpg,"['1 cup all-purpose flour', '1 1/2 teaspoons baking powder', '1/4 teaspoon salt', '1/4 cup shortening', '3/4 cup sugar', '1 egg', '1 teaspoon vanilla extract', '1/2 cup milk', '1 tablespoon butter', ""3/4 cup confectioners' sugar"", '1 tablespoon ground cinnamon']","['Preheat oven to 375 degrees F (190 degrees C). Grease and flour a 9-inch round cake pan.', 'Sift together the flour, baking powder, and salt; set aside.', 'In a large bowl, cream together the shortening and sugar until light and fluffy. Beat in the egg, then stir in the vanilla and milk. Beat in the flour mixture, just until incorporated. Pour batter into prepared pan.', ""Bake in the preheated oven for 20 to 25 minutes, or until a toothpick inserted into the center of the cake comes out clean. While cake is still warm, spread with butter, and sift confectioners' sugar and cinnamon over the top.""]"
50,uncertain,33983/brass-monkey/,Brass Monkey,"[3203, 46377, 2642, 55221, 24531, 28963, 36050, 41123, 78754, 12185]",0,4.5,https://images.media-allrecipes.com/userphotos/560x315/875206.jpg,"['1 (1.5 fluid ounce) jigger coconut flavored rum', '1 (1.5 fluid ounce) jigger pineapple juice', '1/2 fluid ounce 151 proof rum']","['In a cocktail mixer full of ice, combine coconut rum and pineapple juice. Shake vigorously and strain into glass. Float 151 rum over the top. Drink in one gulp.']"
51,uncertain,100480/twisted-stripper/,Twisted Stripper,"[52855, 10167, 39626, 1426, 18189, 41066, 44827, 31549, 12524, 2701]",0,4.19999980926514,https://images.media-allrecipes.com/userphotos/560x315/7061349.jpg,"['1/2 fluid ounce Canadian whiskey', '1/2 fluid ounce tequila', '1/2 fluid ounce 151 proof rum', '1/2 fluid ounce vodka', '1/2 fluid ounce raspberry flavored liqueur', '1/2 fluid ounce coconut-flavored rum', '1/2 fluid ounce triple sec', '1 fluid ounce sweet and sour mix', '1 fluid ounce lemon-lime soda', '1 fluid ounce pineapple juice', '1 cup ice cubes', '1 dash grenadine syrup']","['Combine the whisky, tequila, 151 proof rum, vodka, raspberry liqueur, coconut rum, triple sec, sweet and sour mix, lemon-lime soda, pineapple juice and ice in a cocktail shaker; shake. Strain into a glass filled with ice. Top with dash of grenadine syrup.']"
52,uncertain,l-recipe/62472729/bikini-tini/,Bikini-Tini,"[24531, 55221, 39486, 58831, 272, 2553, 3203, 46377, 2701, 14803]",0,5,https://images.media-allrecipes.com/images/79590.png,"['1 shot vodka', '1 shot coconut rum', '2 shots pineapple juice', 'splash of grenadine']","['Pour into shaker with ice.', 'Shake until mixed well', 'garnish with a cherry and enjoy!']"
53,uncertain,l-recipe/62165007/sedation/,Sedation,"[57979, 46666, 9100, 44059, 13588, 15957, 17696, 3392, 19509, 16195]",0,1,https://images.media-allrecipes.com/images/79590.png,"['1 (.25 ounce) package active dry yeast', '1 1/2 cups beer, room temperature', '2 cups all-purpose flour', '2 cups bread flour', '2 tablespoons fed sourdough starter', '1 teaspoon salt', '4 teaspoons all-purpose flour, divided']","['Dissolve yeast in 1/4 cup beer in a small bowl. Let stand until bubbly, about 5 minutes. Mix in remaining beer.', 'Mix yeast mixture, 2 cups all-purpose flour, bread flour, sourdough starter, and salt in a large plastic container with a lid with a wooden spoon until well combined. Cover and let rise in a warm, draft-free place until doubled in volume, 2 to 4 hours, depending on the power of your starter.', 'Dust a cutting board with 1 tablespoon all-purpose flour. Turn the dough out onto the board and knead with floured hands for 30 seconds. Shape into a ball.', 'Line a small bowl with a piece of parchment paper larger than the bowl. Place dough in the bowl and cover with a clean dish towel; let rise until nearly doubled in volume, about 1 1/2 hours.', 'Preheat oven to 450 degrees F (230 degrees C) after dough has been rising for 45 minutes. Place a lidded Dutch oven inside after 25 minutes and heat for 20 minutes.', 'Remove hot Dutch oven from the oven using oven mitts. Place dough carefully inside, lifting it up with the parchment paper. Cut any parchment paper that is peeking out of the Dutch oven with kitchen shears. Cut a cross into the top of the bread using a sharp knife and dust with remaining 1 teaspoon flour. Cover with the hot lid.', 'Bake bread in the preheated oven for 30 minutes. Remove the lid and continue baking until top is golden brown, about 10 minutes. Lift bread out of the Dutch oven with the parchment paper using oven mitts and tap the bottom; if it sounds hollow, bread is done. Let cool for at least 1 hour on a wire rack.']"
54,uncertain,179323/strawberry-colada/,Strawberry Colada,"[61964, 23747, 80156, 4451, 5287, 14151, 45863, 309, 50838, 73302]",0,0,https://images.media-allrecipes.com/userphotos/250x250/984878.jpg,"['1 (16 ounce) package lasagna noodles', '1 pound ground beef', '1 onion, chopped', 'salt and pepper to taste', '1 tablespoon Italian seasoning', '4 cups ricotta cheese', '1 cup grated Romano cheese', '2 1/2 cups spaghetti sauce', '1 1/2 cups shredded mozzarella cheese', '2 medium zucchini, sliced', '1 cup fresh basil leaves']","['Bring a large pot of water to a rapid boil.  Boil lasagna noodles 6 to 8 minutes until al dente.  Drain and rinse with cold water.  Lay noodles flat and remove excess water with a paper towel.', 'In a skillet, brown the ground beef over medium-high heat.  Add onion, salt, pepper, and Italian seasoning.  Cook until there is no remaining pink color in beef.  Drain any liquids and set aside.', 'In a large bowl, mix together ricotta cheese, Romano cheese, 2 cups of the spaghetti sauce and the seasoned ground beef.  Mix until well blended.  Meanwhile, preheat oven to 375  degrees F (190 degrees C).', 'Add a thin layer of spaghetti sauce in the bottom of a 9x13 inch baking dish.  Add a layer of noodles lengthwise and a few noodles in the opposite direction.  Pour in a generous layer of ricotta mixture on top of noodles. Top ricotta layer with several basil leaves.  Add another layer of noodles lengthwise.  Spread on 1 cup of the mozzarella cheese.  Line up the zucchini slices on top of the mozzarella cheese.  Add another thin layer of ricotta cheese.  Add the last layer of noodles lengthwise. Top the noodles with the remaining spaghetti sauce, several more basil leaves in an eye catching arrangement and top with the remaining 1/2 cup mozzarella cheese.', 'Bake in a preheated oven for 50 to 55 minutes.  If Mozzarella cheese becomes too browned, loosely cover with a piece of foil.']"
