id,type,recipe,title,most_similar,ratings,stars,image,ingredients,directions
29,uncertain,6834/orange-juice-muffins-with-honey-spread/,Orange Juice Muffins with Honey Spread,"[]",12,3.33333325386047,https://images.media-allrecipes.com/userphotos/560x315/599994.jpg,"['8 eggs', '2 cups milk', '2 teaspoons white sugar', '1 1/2 teaspoons salt', '2 cups all-purpose flour', '1/2 cup butter', '2 cups fresh or frozen mixed berries', '1 tablespoon fresh lemon juice', ""confectioners' sugar for dusting"", 'whipped cream, for serving']","['Whisk together eggs, milk, sugar, and salt until smooth. Whisk in flour until incorporated, then set mixture aside and let stand for 30 minutes.', 'Preheat oven to 500 degrees F (260 degrees C).', 'Place butter into a 9x13 inch glass baking dish, and place into the preheated oven until it melts, then brush it all over the insides of the hot dish. Pour batter into hot baking dish and bake in preheated oven for 15 minutes.', ""Sprinkle with lemon juice, top with berries, and dust with confectioner's sugar; serve immediately with whipped cream.""]"
30,uncertain,l-recipe/62816058/country-lemon-tart/,Country Lemon Tart,"[]",0,0,https://images.media-allrecipes.com/images/79590.png,"['3 sweet potatoes', '1 small lime, juiced', '1 green onion, finely chopped', '1 teaspoon ground cumin', '1/2 teaspoon salt', '1/4 teaspoon ground cinnamon', '1/4 teaspoon pepper', '1 1/2 cups Gay Lea Real Coconut Whipped Cream']","['Pierce sweet potatoes several times with a fork or paring knife. Microwave on high for 10 to 12 minutes or until very soft. Cool just until easy to handle.', 'Scrape potato flesh from skins into a bowl; discard skins. Mash well with a fork. Stir in lime juice, onion, cumin, salt, cinnamon and pepper. Fold coconut whipped cream into sweet potato mixture until combined. Serve immediately.']"
31,uncertain,l-recipe/62581961/coffee-shop-corn-muffins/,Coffee Shop Corn Muffins,"[]",0,0,https://images.media-allrecipes.com/userphotos/250x250/792299.jpg,"['4  skinless, boneless chicken breast halves', '1 (8 ounce) package cream cheese', '⅔ cup white wine', '2 (10.75 ounce) cans condensed cream of mushroom soup', '2 tablespoons Italian-style dressing mix', '2 tablespoons butter', '2 cups uncooked white rice']","['Preheat oven to 350 degrees F (175 degrees C).', 'Brown the chicken breasts in the butter or margarine and 1 tablespoon of the Italian-style dressing mix. Place browned chicken breasts in a 9x13 inch baking dish.', 'Mix together the cream cheese and soup and stir in the wine. Pour mixture over the chicken, and bake in the preheated oven for 45 to 60 minutes. Meanwhile, prepare the rice according to package directions, using the remaining dressing mix in the cooking water. Serve the hot rice and chicken together.']"
32,uncertain,244440/lemon-drop-bark/,Lemon Drop Bark,"[]",7,4.57142877578735,https://images.media-allrecipes.com/userphotos/560x315/3303465.jpg,"['1 (12 ounce) package white chocolate chips (such as Nestle®)', ""3/4 cup lemon drop candies (such as Brach's®)""]","['Place white chocolate chips in a microwave-safe 2-cup measuring cup; heat in microwave until melted, about 2 minutes. Stir until smooth.', ""Place lemon drop candies in a resealable plastic bag. Place this bag into another resealable bag, creating a double bag so the candies don't puncture the bag. Crack candies with rolling pin or mallet until broken into small pieces."", 'Stir cracked candies into melted white chocolate. Smooth mixture onto a piece of aluminum foil to about 1/4-inch thickness. Chill in refrigerator until set, at least 30 minutes. Break bark into small pieces and store in an air-tight container in the refrigerator.']"

33,main,22730/rocky-road-candies/,Rocky Road Candies,"[34, 35, 36, 37, 38, 39, 40, 41, 42, 43]",124,4.53225803375244,https://images.media-allrecipes.com/userphotos/250x250/304483.jpg,"['1 (12 ounce) package semisweet chocolate chips', '1/8 cup butter', '1 (14 ounce) can sweetened condensed milk', '2 1/2 cups dry-roasted peanuts', '1 (16 ounce) package miniature marshmallows']","['Line a 9 x 13 inch pan with wax paper.', 'In a microwave-safe bowl, microwave chocolate and butter until melted. Stir occasionally until chocolate is smooth.   Stir in condensed milk.  Combine peanuts and marshmallows; stir into chocolate mixture.  Pour into prepared pan and chill until firm.  Cut into squares.']"
34,certain,19795/ga-ga-clusters/,Ga Ga Clusters,"[]",68,4.36764717102051,https://images.media-allrecipes.com/userphotos/250x250/940942.jpg,"['1 whole egg', '2 egg whites', '1 small ripe banana']","['Mash the banana and crack the eggs in it, stirring until the mixture becomes somewhat homogenized.', 'Heat a greased griddle or frying pan on medium heat and pour about a 2.5-inch wide puddle of batter.', 'Delicately flip the pancake after about 25 seconds or when it browns.']"
35,certain,11653/best-peanut-butter-fudge/,Best Peanut Butter Fudge,"[]",20,4.30000019073486,https://images.media-allrecipes.com/userphotos/560x315/7445075.jpg,"['4 tablespoons butter', '1/2 yellow onion, diced', '3 1/2 ounces dry chorizo sausage, diced', '1 yellow bell pepper, diced', '1 red bell pepper, diced', '1 green bell pepper, diced', '2 fresh red chile peppers, diced', '1 (16 ounce) can tomato sauce', '1 (15 ounce) can black beans', ""1 (15 ounce) can baked beans (such as Bush's® Texas Ranchero)"", '1 (14.5 ounce) can Italian-style stewed tomatoes (such as Del Monte® Italian Recipe Stewed Tomatoes)', '1 (14 ounce) can whole kernel corn', '1 teaspoon hot pepper sauce (such as Tabasco®)', '1/2 teaspoon chili powder', '1/2 teaspoon paprika', '1 tablespoon olive oil', '1 pound ground turkey', '3 cloves garlic, diced', '8 ounces sour cream', '1 (8 ounce) package shredded Cheddar cheese']","['Turn a slow cooker on High and add butter to melt.', 'Heat a medium pan over medium heat. Add chorizo and cook until fats begin to render, about 3 minutes. Add onion; cook and stir until browned, 5 to 7 minutes more. Add to the slow cooker. Stir in bell peppers, chile peppers, tomato sauce, black beans, baked beans, tomatoes, and corn. Add hot sauce, chili powder, and paprika.', 'Heat oil in the same pan over medium-high heat. Saute garlic in the pan until browned, about 1 minute. Add turkey; saute until browned and crumbly, 5 to 7 minutes. Drain the liquid from the pan and add to the slow cooker. Turn the slow cooker to Low and cook, stirring once every hour, until reduced, about 6 hours. Serve with a spoonful of sour cream and shredded Cheddar on top of each bowl.']"
36,certain,256018/kemps-chocolate-peanut-butter-fudge/,Kemp's Chocolate Peanut Butter Fudge,"[]",9,3.22222232818604,https://images.media-allrecipes.com/userphotos/560x315/4106913.jpg,"['4 thick slices bacon', '1/2 cup chopped onion', '4 (14.5 ounce) cans green beans, drained', '1 tablespoon brown sugar', '1 teaspoon dry mustard', '3/4 cup chili sauce']","['Preheat oven to 350 degrees F (175 degrees C).', 'Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Remove bacon from skillet, leaving grease. Crumble and set aside.', 'Stir onion into bacon grease, and cook over medium heat until tender; drain.', 'In a medium baking dish, mix bacon, onion, green beans, brown sugar, dry mustard and chili sauce.', 'Bake 30 minutes in the preheated oven, until heated through.']"
37,certain,244537/paydayr-bars/,PayDay® Bars,"[]",20,4.30000019073486,https://images.media-allrecipes.com/userphotos/560x315/2547451.jpg,"['cooking spray', '1 (16 ounce) jar dry-roasted peanuts, divided', '1 (14 ounce) can sweetened condensed milk', '1 (12 ounce) package peanut butter chips', '3 tablespoons butter', '3 cups miniature marshmallows']","['Spray the bottom of a 9x13-inch baking dish with cooking spray.', 'Spread 1/2 of the peanuts into the prepared baking dish.', 'Cook and stir sweetened condensed milk, peanut butter chips, and butter in a saucepan over medium heat until melted, about 5 minutes. Add marshmallows and stir until smooth. Pour mixture over peanuts and top with remaining peanuts.', 'Refrigerate until chilled, 1 to 2 hours. Cut into bars.']"
38,certain,277932/slow-cooker-peanut-butter-fudge/,Slow Cooker Peanut Butter Fudge,"[]",0,0,https://images.media-allrecipes.com/images/79591.png,"['1 cup all-purpose flour', '1 cup yellow cornmeal', '1/4 cup white sugar', '4 teaspoons baking powder', '1/2 teaspoon salt', '1 teaspoon garlic powder', '1 1/2 cups finely shredded Cheddar cheese', '1 cup milk', '2 eggs', '1/4 cup vegetable oil', '3 canned jalapeno peppers - stems and seeds removed and peppers finely diced', '1/4 teaspoon vanilla extract', '1 tablespoon butter, melted - divided', '3 tablespoons yellow cornmeal, or as needed - divided']","['Preheat oven to 425 degrees F (220 degrees C).', 'Whisk flour, 1 cup cornmeal, sugar, baking powder, salt, and garlic powder together in a bowl. Mix Cheddar cheese into dry ingredients until coated.', 'Beat milk, eggs, vegetable oil, jalapeno peppers, and vanilla extract together in a separate bowl until well mixed. Make a well in the Cheddar cheese mixture and pour egg mixture into the well; stir just until combined. Batter should be slightly lumpy.', 'Brush 18 mini muffin cups with melted butter; spoon about 1 teaspoon cornmeal into each mini muffin cup, tilt pan to coat muffin cups with cornmeal, and tap out the excess. Spoon batter into each muffin cup to about 2/3 full.', 'Bake in the preheated oven until lightly browned, 11 to 12 minutes. Allow to cool 5 minutes in the pans before removing to finish cooling.']"
39,uncertain,104075/flourless-chocolate-hazelnut-torte-with-frangelico/,'Flourless' Chocolate Hazelnut Torte with Frangelico,"[]",0,1,https://images.media-allrecipes.com/images/79591.png,"['2 pounds fresh asparagus, trimmed and cut into 2 1/2 inch pieces', '1 1/2 cups balsamic vinaigrette salad dressing', '2 teaspoons grated lemon zest', '1/4 cup chopped fresh parsley', '1/2 teaspoon kosher salt', '1/2 teaspoon freshly ground black pepper']","['Bring a large pot of salted water to a boil. Blanch asparagus just until tender, about 1 minute. Plunge into a bowl of cold water to cool. Drain asparagus and place in a large resealable plastic bag. Pour in vinaigrette and seal bag. Refrigerate at least 3 hours, turning bag occasionally.', 'Just before serving, drain asparagus, reserving vinaigrette. Arrange on a serving platter and sprinkle with lemon zest, parsley, salt, and pepper. Serve reserved vinaigrette in a small dish on the side.']"
40,uncertain,276848/chocolate-chip-cookies-with-cherries-and-pecans/,Chocolate Chip Cookies with Cherries and Pecans,"[]",0,0,https://images.media-allrecipes.com/userphotos/560x315/7213514.jpg,"['1/2 cup white sugar', '1/4 cup hot cocoa mix', '1 dash salt', '1/3 cup hot water', '4 cups whole milk', '1 teaspoon vanilla extract', '1 teaspoon peppermint extract']","['Mix the sugar, cocoa mix, and salt into the water in a saucepan until completely dissolved. Bring the mixture to a boil; cook and stir at a boil for 2 minutes. Stir the milk, vanilla extract, and peppermint extract through the mixture. Continue cooking until hot, but do not bring to a boil. Serve hot.']"
41,uncertain,258109/mini-waffle-pops-with-chocolate-coconut-and-macadamia-nuts/,Mini Waffle Pops with Chocolate Coconut and Macadamia Nuts,"[]",0,Unrated,https://imagesvc.meredithcorp.io/v3/mm/image?url=https://images.media-allrecipes.com/userphotos/4517056.jpg,"['1\u2009¾ cups all-purpose flour', '3 tablespoons white sugar', '1 tablespoon baking powder', '½ teaspoon salt', '1\u2009½ cups milk', '3  eggs, beaten', '½ cup butter, melted', '1 teaspoon vanilla extract', '60  lollipop sticks', '6 ounces dark chocolate chips', '6 ounces white chocolate chips', '½ cup shredded sweetened coconut', '½ cup chopped roasted macadamia nuts']","[""Preheat and grease a waffle iron according to manufacturer's instructions."", 'Whisk flour, sugar, baking powder, and salt together in a large bowl.', 'Whisk milk, eggs, butter, and vanilla extract together in a separate bowl; stir into flour mixture just until batter is moistened.', 'Pour 2 teaspoons batter into the preheated waffle iron for each waffle, leaving spaces between each. Insert a lollipop stick about 3/4 of the way into each pool of batter; close the lid. Cook until golden and crispy, about 1 minute. Transfer each waffle pop to a cooling rack and repeat with the remaining batter.', 'Melt dark chocolate chips in a microwave-safe glass or ceramic bowl in 15-second intervals, stirring after each melting, 1 to 3 minutes. Transfer melted dark chocolate to a pastry bag fitted with a small writing tip or a resealable plastic bag with the corner snipped; drizzle over 1 side of each waffle pop.', 'Melt white chocolate chips in a microwave-safe glass or ceramic bowl in 15-second intervals, stirring after each interval, 1 to 3 minutes. Transfer melted white chocolate to a pastry bag fitted with a small writing tip or a resealable plastic bag with the corner snipped; drizzle over the dark chocolate.', 'Sprinkle coconut and macadamia nuts over the melted chocolate, pressing lightly to help toppings stick while chocolate cools and firms.']"
42,uncertain,235910/salted-dark-chocolate-and-peanut-butter-pretzel-bites/,Salted Dark Chocolate and Peanut Butter Pretzel Bites,"[]",0,0,https://images.media-allrecipes.com/userphotos/560x315/1088922.jpg,"['75 miniature salted pretzel twists', '1 (12 ounce) bag dark chocolate chips', '1/4 cup milk', '1 cup creamy peanut butter']","['Line a baking sheet with aluminum foil or waxed paper.', 'Arrange pretzels on the prepared baking sheet.', 'Melt chocolate chips and milk together in the top of a double boiler over simmering water, whisking frequently and scraping down the sides with a rubber spatula to avoid scorching, about 5 minutes. Reduce heat to low and gradually stir peanut butter into chocolate mixture until fully melted.', 'Remove chocolate-peanut butter mixture from heat and drizzle over pretzels. Freeze pretzels until coating is hardened, at least 2 hours.']"
43,uncertain,11383/paydirt-peanut-butter-cookies/,Paydirt Peanut Butter Cookies,"[39574, 22160, 31401, 40650, 43123, 54435, 54478, 55180, 65944, 17723]",45,4.66666650772095,https://images.media-allrecipes.com/userphotos/560x315/4274980.jpg,"['5 cups water', '2 cups kimchi, cut into bite-size pieces', '1/2 pound boneless pork shoulder, cut into bite-size pieces', '1 tablespoon hot pepper paste', '1 teaspoon white sugar', '1/2 teaspoon salt', '3 green onions, chopped']","['Stir water, kimchi, pork shoulder, hot pepper paste, sugar, and salt together in a pot; bring to a boil, reduce heat to medium, and simmer until meat is tender, about 20 minutes. Remove from heat and stir in green onions.']"

44,main,162836/luck-o-the-irish-brownie/,Luck o' the Irish Brownie,"[45, 46, 47, 48, 49, 50, 51, 52, 53, 54]",187,4.31016063690186,https://images.media-allrecipes.com/userphotos/560x315/374452.jpg,"['4 (1 ounce) squares unsweetened chocolate', '1 cup margarine, softened', '2 cups white sugar', '3 eggs', '2 1/2 teaspoons vanilla extract', '1 cup all-purpose flour', '1/2 cup butter, softened', ""4 cups confectioners' sugar"", '2 tablespoons milk, or as needed', '1 1/2 teaspoons peppermint extract', '6 drops green food coloring', '1 1/3 cups semisweet chocolate chips', '6 tablespoons butter', '1 tablespoon vanilla extract']","['Preheat the oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking dish.', 'Melt the unsweetened chocolate in a cup or small bowl in the microwave. Stir at 15 second intervals until chocolate is smooth. Allow to cool slightly. Transfer to a large bowl, and stir in the margarine and sugar until smooth. Beat in the eggs  one at a time, then stir in the vanilla. Stir in the flour just until blended. Pour the batter into the prepared dish and spread evenly.', 'Bake in the preheated oven until the surface appears dry and the sides are beginning to pull away from the edges of the pan, 20 to 25 minutes. The brownies may look more like cake and may jiggle slightly in the center- this is normal. Remove from the oven and cool in the pan set over a wire rack.', ""To make the middle layer, beat 1/2 cup of butter with confectioners' sugar in a large bowl using an electric mixer. Add milk as needed to get a spreadable consistency. Stir in the peppermint extract and green food coloring. Spread this over the cooled pan of  brownies. Refrigerate for 30 minutes"", 'In a microwave-safe bowl, microwave chocolate chips with the butter until melted. Stir every 20 seconds until chocolate is smooth. Stir in vanilla and then pour over the chilled brownies and quickly spread to cover the surface. Cool again until firm, about 10 minutes, then cut into squares and serve.']"
45,certain,20378/unsweetened-surprise/,Unsweetened Surprise,"[46406, 40131, 68758, 27970, 43317, 53499, 27354, 46783, 4309, 6101]",11,4.45454549789429,https://images.media-allrecipes.com/userphotos/560x315/326728.jpg,"['3 tablespoons olive oil', '1 pound cubed pork shoulder roast', '1 pound cubed beef stew meat', '4 cups chicken broth', '1 1/2 pounds bone-in chicken parts', '2 cups diced potatoes', '1 cup diced carrots', '1 (15 ounce) can stewed tomatoes', '1 cup smoky barbeque sauce', '1 cup green beans', '1 cup diced okra', '1 cup corn', '3/4 cup diced onion', '1 green bell pepper, seeded and diced', '1/2 cup diced celery', '1/4 cup apple cider vinegar', '1 tablespoon Worcestershire sauce', '3 cloves garlic, chopped', '3 bay leaves', '1 teaspoon salt', '1/2 teaspoon ground black pepper', '1 dash hot pepper sauce, or to taste']","['Heat olive oil in an 8-quart pot over medium heat; brown pork and beef cubes in the hot oil, working in batches if necessary.', 'Stir in chicken broth, chicken pieces, potatoes, and carrots. Bring to a boil, reduce heat to low, and simmer stew for 1 hour.', 'Stir in stewed tomatoes, barbeque sauce, green beans, okra, corn, onion, green bell pepper, celery, apple cider vinegar, Worcestershire sauce, garlic, bay leaves, salt, black pepper, and hot pepper sauce.', 'Bring stew back to a boil, reduce heat to low, and simmer 1 more hour.', 'Discard bay leaves before serving stew in bowls.']"
46,certain,10415/lollipop-cookie-valentines,Lollipop Cookie Valentines,"[70064, 51979, 10859, 76573, 10670, 16559, 48205, 53880, 23, 12746]",26,4.03846168518066,https://images.media-allrecipes.com/userphotos/250x250/690048.jpg,"['1 1/2 cups frozen mango cubes', '1 cup baby kale', '1 cup unsweetened almond milk', '2 cups orange juice', '2 packets Stevia In The Raw®', '1 tablespoon chia seeds']","['In a blender, combine mango, kale, almond milk, orange juice, Stevia In The Raw(R), and chia seeds. Blend until smooth.']"
47,certain,10467/cupids-cookies/,Cupid's Cookies,"[42919, 35958, 57775, 48287, 81353, 19599, 3544, 4929, 8423, 8593]",0,3,https://images.media-allrecipes.com/images/79591.png,"['2 bananas', '1 tablespoon white sugar', '1 cup milk', '1 cup cooked short-grain white rice', '2 egg yolks', '3 tablespoons white sugar', '2 tablespoons butter, melted', '1 pinch salt', '1/2 cup whipped cream']","['Slice 1/2 of 1 banana and sprinkle 1 tablespoon sugar over it.', 'Chop the remaining bananas and place in a skillet over medium heat; stir and mash until bananas become heated through, are slightly browned, and hold together in 1 ball, 5 to 10 minutes. Remove from heat.', 'Mix milk, rice, egg yolks, 3 tablespoons sugar, butter, and salt together in a saucepan over low heat until slightly thickened and steamy, 2 to 3 minutes. Stir in mashed bananas until well blended and heated through. Remove from heat and refrigerate rice pudding until slightly cooled, at least 15 minutes.', 'Stir whipped cream into rice pudding until well blended.', 'Heat a skillet over medium heat; cook and stir sugared banana slices until sugar has melted and caramelized, 2 to 4 minutes. Spoon over rice pudding.']"
48,certain,163596/red-velvet-cookies/,Red Velvet Cookies,"[81893, 39930, 15810, 31255, 54940, 69636, 4997, 38814, 47473, 71343]",84,4.2142858505249,https://images.media-allrecipes.com/userphotos/560x315/821065.jpg,"['2 cups rice-bread crumbs (such as PaneRiso™)', '1/2 cup olive oil', '1 teaspoon dried oregano', '1 teaspoon dried basil', '1 teaspoon dried rosemary', '1 teaspoon garlic powder', '2 pork tenderloins']","['Preheat oven to 425 degrees F (220 degrees C). Line a baking sheet with aluminum foil.', 'Mix bread crumbs, olive oil, oregano, basil, rosemary, and garlic powder in a resealable plastic bag. Add pork tenderloin, seal bag, and shake until pork is coated. Place coated pork on the prepared baking sheet.', 'Bake in the preheated oven until pork is cooked through, about 35 minutes. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C). Let pork rest for 10 minutes before cutting into 1/2-inch thick slices.']"
49,certain,10452/peppermint-bars/,Peppermint Bars,"[35437, 56831, 62122, 32550, 56442, 62655, 76841, 4747, 8916, 14846]",47,3.8297872543335,https://images.media-allrecipes.com/userphotos/560x315/7485086.jpg,"['cooking spray', '1/4 cup white sugar', '3 1/2 tablespoons butter, softened', '1 egg', '1 tablespoon apricot jam', '6 tablespoons all-purpose flour', '1 tablespoon unsweetened cocoa powder', 'salt to taste']","['Preheat an air fryer to 320 degrees F (160 degrees C). Spray a small fluted tube pan with cooking spray.', 'Beat sugar and butter together in a bowl using an electric mixer until light and creamy. Add egg and jam; mix until combined. Sift in flour, cocoa powder, and salt; mix thoroughly. Pour batter into the prepared pan. Level the surface of the batter with the back of a spoon.', 'Place pan in the air fryer basket. Cook until a toothpick inserted into the center of the cake comes out cleanly, about 15 minutes.']"
50,uncertain,l-recipe/62552573/malted-milk-brownies/,Malted Milk Brownies,"[30361, 15828, 53874, 65006, 78084, 6450, 11067, 11553, 32037, 34248]",0,0,https://images.media-allrecipes.com/images/79590.png,"['1 - 1 oz square unsweetened chocolate', '1/2 cup shortening', '3/4 cup sugar', '1/2 t vanilla', '2 eggs', '1 cup sifted flour', '1/2 cup chocolate malted milk powder (Ovaltine)', '1/2 t baking powder', '1/2 t salt', '1/2 cup chopped walnuts (optional, of course)']","['Melt the chocolate. (If you use the 3T cocoa powder and 1T butter in place of the solid chocolate, I recommend using some of the butter from the recipe to melt with it to get it smoother for mixing). Cool.  Cream the butter, sugar and vanilla until fluffy.  Beat in the eggs.  Blend in the melted chocolate.  Sift the dry ingredients and stir into the creamed mixture.  Fold in the nuts. Spread in greased 8x8x2 pan.  Bake at 350 degree oven for 20-25 minutes.  Cool.  Frost with malt frosting.', 'Frosting:', ""Cream 2T butter with 1/4 cup chocolate malt powder and a dash of salt. Slowly beat in 1 cup sifted confectioner's sugar and enough milk to make a spreading consistency (about 1 1/2T).""]"
51,uncertain,l-recipe/62150425/peppermint-patties/,Peppermint Patties,"[6541, 16779, 31166, 42786, 40307, 35639, 68789, 14720, 16569, 41951]",0,0,https://images.media-allrecipes.com/images/79590.png,"['2 cups  confectioners  sugar', '1 1/2 tablespoons  unsalted butter, softened', '1/4 teaspoon peppermint oil (do not use peppermint extract)', '1/4 teaspoon pure vanilla extract', '2 tablespoons  evaporated milk', 'Chocolate Coating:', '9 ounces semi sweet or bittersweet chocolate, coarsely chopped', '1 tablespoon shortening']","['Peppermint Patties: Line a cookie sheet with aluminum foil, smoothing out any wrinkles. Lightly dust the foil with confectioners sugar.', 'Beat (on low speed) the sugar, butter, peppermint oil, vanilla extract, and evaporated milk until combined. Increase the speed to medium-high and beat until very creamy (about 2-3 minutes). Transfer the batter to a bowl, cover with plastic wrap, and place in the refrigerator to chill until firm enough to roll into balls (about 30 - 60 minutes).', 'Roll the batter into 1 inch balls and place on the prepared pan. Flatten each ball with the palm of your hand until the patties are about 1 1/2 inches in diameter and 1/3 inch thick. Cover and place in the refrigerator until the patties are firm (about one hour).', 'Chocolate Coating: Melt the chocolate and shortening in a heatproof bowl placed over a saucepan of simmering water. Remove the patties from the refrigerator and dip, one patty at a time, into the melted chocolate, making sure both sides of each patty are completely coated with chocolate. (You can use 2 forks or a chocolate dipping fork.) Let any excess chocolate drip back into the bowl and then place the patties back on the foil. Once all the patties have been dipped in the chocolate, return to the refrigerator to chill until firm (30 - 60 minutes). Store in the refrigerator in an airtight container.']"
52,uncertain,220461/spotted-dog-irish-bread/,Spotted Dog Irish Bread,"[28694, 21879, 27910, 38012, 49065, 10998, 32153, 33722, 42854, 59432]",0,4.66666650772095,https://images.media-allrecipes.com/userphotos/560x315/807360.jpg,"['5 cups all-purpose flour', '1 1/2 cups white sugar', '2 2/3 tablespoons baking powder', '2 eggs', '2 cups milk', '2 cups raisins']","['Preheat the oven to 375 degrees F (190 degrees C).', 'Grease a 12-inch cast iron skillet.', 'Sift flour, sugar, and baking powder together in a large bowl.', 'Beat eggs with milk in a separate bowl.', 'Stir egg mixture into flour mixture until moistened; batter will be very thick.', 'Fold in raisins until thoroughly combined.', 'Spread batter into prepared cast iron skillet.', 'Bake in the preheated oven until bread has risen and is golden brown on top, about 1 hour.']"
53,uncertain,233263/shortbread-cookies-with-chocolate-and-almonds/,Shortbread Cookies with Chocolate and Almonds,"[57020, 5387, 17836, 54240, 4646, 2784, 33251, 56841, 12041, 27158]",0,5,https://images.media-allrecipes.com/userphotos/560x315/1992697.jpg,"['3 teaspoons olive oil, divided', '1/4 cup diced onion', '1 clove garlic, minced', '1/2 cup diced fresh mushrooms', '2 tablespoons chickpea crumbs (optional)', '1 tablespoon red wine, or to taste', '1/2 cup cooked brown rice', '1 teaspoon sesame oil', '3 dashes soy sauce, or to taste', '1 pinch dried oregano', '1 pinch ground thyme', '1 cup chopped fresh kale', 'salt and ground black pepper to taste', 'cooking spray', '1 egg, beaten', '1 teaspoon Sriracha sauce, or to taste']","['Heat oil in a skillet over medium-high heat. Add onion and garlic and saute until onion is translucent, about 5 minutes. Add mushrooms and chickpea crumbs and cook until mushrooms are soft, about 5 minutes. Pour in wine and cook for 1 minute. Add rice, sesame oil, and soy sauce and cook, stirring frequently, another 5 minutes. Add oregano and thyme and cook until fragrant, about 30 seconds. Toss in kale and cook until warmed and slightly wilted, about 1 minute. Season with salt and pepper.', 'Heat remaining 1 teaspoon olive oil in a small skillet over medium-high heat. Pour egg into the skillet; cook and stir until egg is set, about 5 minutes. Serve egg with kale and rice mixture and drizzle with Sriracha sauce.']"
